id_cliente,nome_completo,cpf,data_nascimento,idade,genero,estado_civil,profissao,faixa_renda,email_principal,email_alternativo,telefone_celular,telefone_fixo,logradouro,numero,complemento,bairro,cidade,estado_uf,cep,pais,tipo_residencia,data_cadastro,origem_cadastro,codigo_indicacao_usado,cupom_desconto,plano_assinatura,valor_plano,ciclo_faturamento,status,data_ultimo_pagamento,metodo_pagamento,bandeira_cartao,ultimos_4_digitos_cartao,validade_cartao,chave_pix_tipo,dias_atraso,meses_como_cliente,total_pago_R$,qtd_perfis_criados,qtd_telas_contratadas,dispositivo_principal,dispositivos_cadastrados,idioma_preferido,legenda_preferida,controle_parental_ativo,aceitou_termos_lgpd,aceitou_marketing_email,aceitou_marketing_sms,aceitou_cookies,ultimo_acesso,ip_ultimo_acesso,motivo_cancelamento,avaliacao_plataforma_1_a_5
CLI-1154,Simone Cunha Fernandes,162.117.569-76,16/04/2005,20,Feminino,Solteiro(a),Aposentado,R$2k a R$4k,simone.cunha.fernandes15@gmail.com,,(92) 96975-4270,,Av. Constantino Nery,1393,Bloco B,Jardins,Parintins,AM,72323-253,Brasil,Apartamento,2024-10-29,Site,,,Básico,19.9,Mensal,Inativo,2026-04-04,Débito em Conta,,2884,12/28,,0,18,55.35,3,1,Tablet,"Console Xbox, iPhone, Smart TV",Inglês,Português,Não,Sim,Não,Não,Sim,2026-04-15 00:00,168.255.178.196,Problemas financeiros,1
CLI-1155,Leandro Cavalcanti Nascimento,773.350.142-39,06/04/1978,47,Masculino,Solteiro(a),Vendedor,R$2k a R$4k,leandro.cavalcanti.nascimento74@gmail.com,,(85) 92174-2571,,Rua Belo Horizonte,1576,Fundos,Alvorada,Fortaleza,CE,71258-820,Brasil,Casa,2023-07-27,App Android,,,Básico,19.9,Mensal,Inativo,2026-03-08,PIX,,,,Telefone,0,33,515.25,5,1,Notebook,"Celular Android, Console Xbox, Console PS5",Português,Desativada,Sim,Sim,Sim,Não,Sim,2026-03-12 00:00,158.143.111.93,Migrou para concorrente,4
CLI-1156,Patricia Barbosa Araujo,488.798.155-51,30/06/1957,68,Feminino,União Estável,Estudante,Até R$2k,patricia.barbosa.araujo87@hotmail.com,,(21) 92163-7238,,Rua Rio Negro,502,Casa,Copacabana,Rio de Janeiro,RJ,39079-841,Brasil,Casa,2025-04-05,App Android,IND3859,,Família,59.9,Mensal,Inadimplente,2026-03-14,Cartão de Crédito,Mastercard,4902,10/31,,48,13,742.71,2,5,Celular Android,"Smart TV, Fire Stick, Tablet, Celular Android",Português,Desativada,Não,Sim,Não,Sim,Sim,2026-04-30 00:00,173.243.51.252,,3
CLI-1157,Fernanda Fernandes Araujo,232.844.576-57,02/09/2003,22,Feminino,Divorciado(a),Aposentado,R$2k a R$4k,fernanda.fernandes.araujo72@hotmail.com,,(91) 95477-4788,(91) 4723-2173,Av. Djalma Batista,2434,,Compensa,Belém,PA,36023-905,Brasil,Casa,2023-08-23,App Android,,AMIGO15,Básico,19.9,Mensal,Ativo,2026-04-16,PIX,,,,CPF,0,32,627.11,2,1,Fire Stick,"iPhone, Smart TV, Tablet",Português,Espanhol,Não,Sim,Sim,Sim,Sim,2026-04-27 13:00,103.159.18.144,,3
CLI-1158,Sofia Barbosa Araujo,134.934.930-32,13/11/1960,65,Feminino,Solteiro(a),Desenvolvedor,R$2k a R$4k,sofia.barbosa.araujo24@hotmail.com,,(62) 97326-3573,,Av. Djalma Batista,2103,Apto 101,Centro Sul,Goiânia,GO,51695-921,Brasil,Apartamento,2023-05-12,App iOS,,BLACK50,Premium,49.9,Mensal,Ativo,2026-04-16,PIX,,,,Telefone,0,36,1630.43,1,4,Tablet,"iPhone, Celular Android, Chromecast",Português,Espanhol,Sim,Sim,Não,Não,Sim,2026-04-29 11:00,133.98.37.183,,5
CLI-1159,Valentina Gomes Gomes,670.411.385-85,11/07/1986,39,Masculino,Solteiro(a),Autônomo,Acima de R$10k,valentina.gomes.gomes12@hotmail.com,,(31) 97130-2859,,Rua das Acácias,1202,Bloco B,Copacabana,Belo Horizonte,MG,94155-135,Brasil,Casa,2022-01-01,App Android,,BLACK50,Padrão,34.9,Anual,Ativo,2026-04-06,Boleto,,,,,0,52,1554.74,5,2,Console Xbox,Fire Stick,Português,Desativada,Sim,Sim,Sim,Sim,Sim,2026-04-29 08:00,160.171.69.233,,5
CLI-1160,Thiago Fernandes Silva,531.257.158-41,29/11/2005,20,Masculino,Divorciado(a),Autônomo,R$2k a R$4k,thiago.fernandes.silva99@gmail.com,,(62) 94985-8485,,Rua Barão de Melgaço,1896,Fundos,Centro Sul,Goiânia,GO,84159-455,Brasil,Apartamento,2025-05-13,Site,,,Padrão,34.9,Mensal,Ativo,2026-04-10,Boleto,,,,,0,11,358.38,5,2,Console Xbox,"Notebook, Chromecast, Fire Stick",Português,Português,Sim,Sim,Sim,Sim,Não,2026-04-29 09:00,172.2.3.174,,1
CLI-1161,Isabela Santos Fernandes,269.290.493-62,01/04/1979,46,Masculino,Solteiro(a),Designer,Até R$2k,isabela.santos.fernandes98@gmail.com,,(61) 98288-9193,,Av. Paulista,1538,Bloco B,Ponta Negra,Brasília,DF,15391-602,Brasil,Apartamento,2024-06-05,App iOS,,STREAM20,Padrão,34.9,Mensal,Ativo,2026-04-22,PIX,,,,Email,0,23,788.27,2,2,Celular Android,"Fire Stick, Chromecast",Português,Inglês,Não,Sim,Sim,Não,Sim,2026-04-27 17:00,190.58.241.209,,3
CLI-1162,Marcos Oliveira Lima,212.242.508-86,13/01/1964,62,Feminino,Viúvo(a),Estudante,Acima de R$10k,marcos.oliveira.lima46@gmail.com,,(85) 96330-1004,,Rua Amazonas,2048,,Ponta Negra,Fortaleza,CE,74245-304,Brasil,Apartamento,2023-09-06,App Android,,,Básico,19.9,Mensal,Ativo,2026-04-07,Débito em Conta,,8871,09/31,,0,32,620.83,4,1,Notebook,"iPhone, Celular Android, Tablet",Inglês,Desativada,Não,Sim,Sim,Não,Sim,2026-04-29 23:00,118.153.177.244,,5
CLI-1163,Isabela Mendes Rodrigues,725.578.123-65,05/11/1986,39,Masculino,União Estável,Estudante,Até R$2k,isabela.mendes.rodrigues94@hotmail.com,,(31) 93047-6733,,Rua Belo Horizonte,2400,Fundos,Centro Sul,Belo Horizonte,MG,65498-629,Brasil,Apartamento,2024-06-04,App iOS,,,Padrão,34.9,Mensal,Ativo,2026-04-21,Cartão de Crédito,Hipercard,2276,02/27,,0,23,714.25,5,2,Celular Android,"iPhone, Console Xbox, Celular Android, Fire Stick",Inglês,Inglês,Sim,Sim,Sim,Sim,Sim,2026-04-28 11:00,139.142.222.32,,4
CLI-1164,Jorge Almeida Barbosa,254.977.950-60,21/06/1996,29,Feminino,Solteiro(a),Autônomo,R$2k a R$4k,jorge.almeida.barbosa54@gmail.com,,(27) 98686-6021,,Av. Constantino Nery,617,Casa,Savassi,Vitória,ES,40498-915,Brasil,Casa,2024-08-07,App Android,,BEMVINDO10,Básico,19.9,Anual,Ativo,2026-04-11,Cartão de Crédito,Visa,1993,08/31,,0,21,384.85,3,1,iPhone,"Chromecast, Console Xbox, iPhone, Smart TV",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-30 10:00,102.117.214.25,,5
CLI-1165,Patricia Barbosa Gomes,143.676.537-96,26/01/1986,39,Feminino,União Estável,Designer,Até R$2k,patricia.barbosa.gomes62@hotmail.com,,(61) 94508-8655,,Rua das Acácias,876,Casa,Alvorada,Brasília,DF,47233-990,Brasil,Apartamento,2023-06-06,App Android,,,Família,59.9,Mensal,Ativo,2026-04-15,Boleto,,,,,0,35,1815.42,1,5,Smart TV,"Tablet, Chromecast",Português,Português,Sim,Sim,Sim,Não,Sim,2026-04-29 05:00,152.6.211.65,,3
CLI-1166,Bruno Fernandes Dias,465.268.399-95,06/02/1958,67,Feminino,Solteiro(a),Desenvolvedor,Acima de R$10k,bruno.fernandes.dias2@gmail.com,,(11) 97711-3063,,Av. Djalma Batista,1839,Fundos,Copacabana,São Paulo,SP,57140-559,Brasil,Casa,2024-12-01,Site,,BLACK50,Premium,49.9,Anual,Inadimplente,2026-03-22,PayPal,,,,,40,17,721.74,3,4,Smart TV,"Console PS5, iPhone",Português,Desativada,Não,Sim,Não,Sim,Sim,2026-04-19 00:00,101.67.72.217,,4
CLI-1167,Leandro Fernandes Costa,804.423.642-56,11/05/2001,24,Masculino,Solteiro(a),Autônomo,Acima de R$10k,leandro.fernandes.costa54@gmail.com,leandro39@outlook.com,(92) 92331-7417,,Alameda das Palmeiras,1651,Apto 101,Jardins,Parintins,AM,43881-872,Brasil,Casa,2023-02-04,Site,,,Padrão,34.9,Mensal,Ativo,2026-04-21,PIX,,,,Email,0,39,1334.32,2,2,Fire Stick,"Console Xbox, iPhone, Chromecast",Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-27 16:00,144.225.47.65,,1
CLI-1168,Diego Lopes Fernandes,450.630.402-79,06/09/2000,25,Feminino,Solteiro(a),Aposentado,R$2k a R$4k,diego.lopes.fernandes79@hotmail.com,,(85) 99360-6458,,Rua das Acácias,1776,,Centro,Fortaleza,CE,90687-841,Brasil,Apartamento,2022-01-27,Site,,BLACK50,Premium,49.9,Anual,Inativo,2026-03-19,Cartão de Crédito,Visa,5378,03/29,,0,51,1817.78,1,4,Celular Android,Tablet,Português,Português,Não,Sim,Não,Não,Sim,2026-03-28 00:00,113.90.40.104,Falta de tempo,4
CLI-1169,Leticia Pereira Cavalcanti,485.863.251-51,18/02/1983,42,Feminino,Casado(a),Enfermeiro,Acima de R$10k,leticia.pereira.cavalcanti25@gmail.com,,(31) 99385-4300,,Rua Rio Negro,2308,,Compensa,Belo Horizonte,MG,73353-482,Brasil,Apartamento,2024-05-06,Site,,BEMVINDO10,Premium,49.9,Anual,Inativo,2026-03-27,Boleto,,,,,0,24,1034.7,3,4,Console Xbox,"Console Xbox, Tablet, Notebook, Console PS5",Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-11 00:00,130.207.224.172,Preço alto,4
CLI-1170,Simone Fernandes Ribeiro,236.888.130-89,09/04/1996,29,Feminino,Viúvo(a),Professor,Até R$2k,simone.fernandes.ribeiro92@gmail.com,,(11) 95595-5176,,Av. Constantino Nery,1761,Bloco B,Compensa,São Paulo,SP,83245-892,Brasil,Apartamento,2023-08-31,Site,,,Básico,19.9,Mensal,Ativo,2026-04-29,PayPal,,,,,0,32,561.22,1,1,iPhone,"Fire Stick, Smart TV, Celular Android",Português,Espanhol,Não,Sim,Não,Não,Sim,2026-04-28 02:00,194.166.222.232,,5
CLI-1171,André Ribeiro Costa,659.761.513-11,13/09/1988,37,Feminino,Divorciado(a),Professor,Acima de R$10k,andré.ribeiro.costa46@gmail.com,andré27@outlook.com,(11) 93331-2134,(11) 4008-6849,Rua das Acácias,908,Fundos,Jardins,São Paulo,SP,85655-971,Brasil,Apartamento,2024-01-15,Site,IND4326,STREAM20,Premium,49.9,Mensal,Ativo,2026-05-03,Débito em Conta,,3116,04/26,,0,27,1180.66,1,4,Console PS5,"Chromecast, Smart TV",Português,Português,Sim,Sim,Sim,Sim,Sim,2026-04-30 08:00,148.185.33.54,,4
CLI-1172,Lucas Silva Oliveira,964.442.279-70,06/07/2006,19,Masculino,Viúvo(a),Professor,R$4k a R$7k,lucas.silva.oliveira73@gmail.com,,(62) 94009-8356,(62) 3884-2445,Alameda das Palmeiras,600,Casa,Centro,Goiânia,GO,42242-305,Brasil,Casa,2023-06-24,Site,,BEMVINDO10,Padrão,34.9,Mensal,Ativo,2026-04-20,Boleto,,,,,0,34,1146.95,1,2,Tablet,Console Xbox,Português,Português,Não,Sim,Sim,Não,Sim,2026-04-28 07:00,182.52.189.85,,1
CLI-1173,Juliana Melo Cavalcanti,177.776.640-21,27/09/1990,35,Feminino,União Estável,CLT,Até R$2k,juliana.melo.cavalcanti97@gmail.com,juliana53@outlook.com,(91) 96284-8063,,Rua Amazonas,339,Casa,Centro Sul,Belém,PA,12903-884,Brasil,Apartamento,2022-12-09,Indicação de amigo,,BEMVINDO10,Premium,49.9,Mensal,Ativo,2026-04-23,Débito em Conta,,2304,03/31,,0,41,1986.86,5,4,Chromecast,"Smart TV, Notebook, Fire Stick, Tablet",Português,Espanhol,Não,Sim,Sim,Sim,Sim,2026-04-27 10:00,111.0.73.74,,4
CLI-1174,Mariana Barbosa Almeida,468.592.894-13,14/10/1984,41,Feminino,Solteiro(a),Desenvolvedor,Acima de R$10k,mariana.barbosa.almeida88@hotmail.com,,(92) 94798-9583,(92) 3350-5210,Rua das Acácias,1316,,Centro,Parintins,AM,85733-979,Brasil,Casa,2024-09-13,App iOS,,,Padrão,34.9,Mensal,Inativo,2026-03-20,PIX,,,,CPF,0,19,195.62,1,2,Smart TV,"Console PS5, Tablet",Português,Desativada,Não,Sim,Sim,Não,Sim,2026-03-22 00:00,103.103.172.129,Pouco conteúdo,3
CLI-1175,Gabriel Carvalho Almeida,648.200.701-29,20/10/1963,62,Masculino,União Estável,Advogado,R$4k a R$7k,gabriel.carvalho.almeida11@gmail.com,,(71) 99781-6713,(71) 3550-5872,Rua Belo Horizonte,698,Apto 101,Moema,Salvador,BA,63585-340,Brasil,Casa,2024-10-06,App Android,,,Padrão,34.9,Mensal,Inativo,2026-03-21,PIX,,,,Email,0,19,65.32,3,2,Console PS5,"Celular Android, iPhone, Tablet",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-03 00:00,173.90.240.62,Não usa mais,1
CLI-1176,Lara Mendes Cavalcanti,859.575.512-11,30/10/1973,52,Masculino,Divorciado(a),Estudante,R$7k a R$10k,lara.mendes.cavalcanti62@hotmail.com,,(85) 96215-6154,,Rua das Acácias,848,Bloco B,Jardins,Fortaleza,CE,65913-140,Brasil,Apartamento,2023-10-20,App Android,,,Premium,49.9,Anual,Ativo,2026-04-04,PIX,,,,Telefone,0,30,1336.41,4,4,Tablet,"Tablet, Fire Stick",Inglês,Desativada,Não,Sim,Não,Sim,Sim,2026-04-30 17:00,133.230.54.56,,4
CLI-1177,Leandro Martins Almeida,198.350.554-55,17/03/1976,49,Feminino,União Estável,Vendedor,R$2k a R$4k,leandro.martins.almeida41@hotmail.com,,(81) 98231-1298,,Av. Getúlio Vargas,2286,,Compensa,Recife,PE,23608-195,Brasil,Casa,2025-01-29,App iOS,,,Padrão,34.9,Mensal,Inativo,2026-04-04,PayPal,,,,,0,15,302.32,2,2,Console PS5,"Smart TV, Console PS5, Fire Stick, Celular Android",Português,Português,Sim,Sim,Não,Não,Sim,2026-04-19 00:00,156.131.109.100,Não usa mais,1
CLI-1178,Jorge Melo Oliveira,153.424.676-86,24/01/2007,18,Feminino,União Estável,Empresário,Até R$2k,jorge.melo.oliveira67@hotmail.com,,(41) 97971-5027,(41) 3460-7316,Rua Belo Horizonte,1735,Casa,Adrianópolis,Curitiba,PR,28792-934,Brasil,Casa,2022-02-02,Smart TV,,,Padrão,34.9,Mensal,Ativo,2026-04-22,Boleto,,,,,0,51,1567.02,2,2,Fire Stick,"Console PS5, Console Xbox, Notebook, Smart TV",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-29 02:00,171.147.176.45,,5
CLI-1179,Lucas Carvalho Gomes,685.419.945-95,17/09/2006,19,Masculino,Casado(a),Empresário,R$2k a R$4k,lucas.carvalho.gomes60@gmail.com,,(41) 96665-9029,,Rua Amazonas,2061,,Centro Sul,Curitiba,PR,11000-280,Brasil,Apartamento,2024-01-08,App iOS,,AMIGO15,Padrão,34.9,Anual,Ativo,2026-04-05,Cartão de Crédito,Mastercard,5051,09/30,,0,28,890.9,5,2,Fire Stick,Notebook,Inglês,Português,Não,Sim,Sim,Não,Sim,2026-04-27 11:00,176.170.90.89,,1
CLI-1180,Thiago Cunha Lima,950.327.422-19,21/08/1973,52,Feminino,União Estável,Professor,Até R$2k,thiago.cunha.lima67@hotmail.com,,(85) 91583-1823,,Rua Amazonas,1727,Apto 101,Compensa,Fortaleza,CE,66444-957,Brasil,Casa,2022-12-14,Site,IND9530,AMIGO15,Premium,49.9,Mensal,Ativo,2026-04-01,Boleto,,,,,0,41,1956.55,5,4,Notebook,"Celular Android, Notebook, Smart TV, Chromecast",Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-29 08:00,128.3.168.78,,3
CLI-1181,Carlos Costa Lima,886.542.841-96,21/07/1958,67,Feminino,Viúvo(a),Autônomo,Até R$2k,carlos.costa.lima6@hotmail.com,,(48) 98876-7846,(48) 3086-9984,Av. Paulista,1385,,Moema,Florianópolis,SC,16019-178,Brasil,Apartamento,2024-06-24,App Android,,,Básico,19.9,Mensal,Inativo,2026-03-09,PIX,,,,Email,0,22,234.52,1,1,Console Xbox,"Console PS5, Celular Android, iPhone, Console Xbox",Português,Português,Sim,Sim,Sim,Sim,Sim,2026-03-18 00:00,158.130.233.89,Preço alto,1
CLI-1182,Jorge Martins Martins,761.238.563-72,15/01/1986,39,Masculino,Divorciado(a),Desenvolvedor,R$2k a R$4k,jorge.martins.martins6@hotmail.com,,(85) 92215-5527,,Rua Belo Horizonte,2075,Bloco B,Ponta Negra,Fortaleza,CE,13023-281,Brasil,Apartamento,2024-04-12,Site,,,Básico,19.9,Anual,Ativo,2026-04-14,Cartão de Crédito,Hipercard,1364,06/31,,0,24,416.41,1,1,iPhone,"Chromecast, Tablet, Console PS5, Celular Android",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-27 21:00,120.1.227.31,,1
CLI-1183,Lara Nascimento Lopes,251.602.804-13,04/07/1988,37,Masculino,Viúvo(a),Professor,R$2k a R$4k,lara.nascimento.lopes16@gmail.com,,(11) 97482-3875,(11) 3349-7265,Rua Rio Negro,1093,,Boa Viagem,São Paulo,SP,32794-919,Brasil,Apartamento,2024-09-16,App Android,,,Básico,19.9,Mensal,Inativo,2026-03-06,Boleto,,,,,0,19,19.55,3,1,iPhone,"iPhone, Fire Stick",Português,Inglês,Não,Sim,Sim,Sim,Sim,2026-03-16 00:00,194.133.1.33,Problemas técnicos,3
CLI-1184,André Cunha Fernandes,461.393.527-59,21/12/1966,59,Feminino,Divorciado(a),CLT,Até R$2k,andré.cunha.fernandes53@gmail.com,andré58@outlook.com,(92) 93902-1758,,Rua Rio Negro,937,,Ponta Negra,Parintins,AM,10496-812,Brasil,Apartamento,2022-01-06,App iOS,,,Padrão,34.9,Mensal,Inadimplente,2026-04-02,Boleto,,,,,29,52,1771.98,4,2,Celular Android,Chromecast,Português,Inglês,Não,Sim,Sim,Sim,Sim,2026-05-01 00:00,175.61.242.121,,3
CLI-1185,Leticia Freitas Soares,860.358.594-38,27/10/1957,68,Masculino,Casado(a),Vendedor,Até R$2k,leticia.freitas.soares4@hotmail.com,,(81) 98581-1707,,Av. Getúlio Vargas,2158,Apto 101,Adrianópolis,Recife,PE,83302-375,Brasil,Casa,2022-12-07,Smart TV,,,Premium,49.9,Mensal,Ativo,2026-04-20,PayPal,,,,,0,41,1870.56,4,4,Notebook,Tablet,Inglês,Português,Sim,Sim,Sim,Não,Sim,2026-04-28 23:00,127.154.177.148,,4
CLI-1186,Gabriel Santos Lima,927.406.147-57,25/11/1956,69,Masculino,Divorciado(a),CLT,R$2k a R$4k,gabriel.santos.lima20@hotmail.com,gabriel66@outlook.com,(62) 91232-8498,,Av. Getúlio Vargas,1740,Bloco B,Ponta Negra,Goiânia,GO,63698-377,Brasil,Apartamento,2024-01-04,App iOS,,AMIGO15,Premium,49.9,Anual,Ativo,2026-04-13,Débito em Conta,,7262,01/30,,0,28,1392.16,3,4,Notebook,"iPhone, Chromecast",Inglês,Português,Não,Sim,Não,Não,Sim,2026-04-28 07:00,146.145.47.125,,2
CLI-1187,Mariana Melo Rodrigues,378.818.729-11,17/05/1975,50,Masculino,Solteiro(a),Aposentado,R$7k a R$10k,mariana.melo.rodrigues32@hotmail.com,mariana69@outlook.com,(92) 94307-2516,,Rua 10 de Julho,2374,Bloco B,Jardins,Parintins,AM,89106-478,Brasil,Apartamento,2022-01-25,App iOS,,STREAM20,Básico,19.9,Anual,Inativo,2026-02-24,Débito em Conta,,2399,07/30,,0,51,836.23,2,1,Console Xbox,"Chromecast, Smart TV",Português,Desativada,Não,Sim,Não,Sim,Sim,2026-03-08 00:00,152.95.72.61,Problemas técnicos,1
CLI-1188,Leandro Gomes Almeida,427.351.495-80,14/06/1990,35,Masculino,Viúvo(a),Advogado,Acima de R$10k,leandro.gomes.almeida31@gmail.com,,(81) 98701-3652,,Rua Rio Negro,1807,Bloco B,Centro,Recife,PE,33273-242,Brasil,Casa,2023-11-17,Site,,BLACK50,Premium,49.9,Mensal,Inativo,2026-03-06,PIX,,,,Telefone,0,29,90.73,2,4,Smart TV,"Celular Android, Console Xbox",Português,Português,Sim,Sim,Não,Sim,Não,2026-03-09 00:00,183.185.104.248,Problemas técnicos,3
CLI-1189,Enzo Nascimento Mendes,640.247.536-58,08/03/2000,25,Masculino,Viúvo(a),Desenvolvedor,R$7k a R$10k,enzo.nascimento.mendes58@hotmail.com,enzo38@outlook.com,(92) 98868-6437,(92) 3044-1683,Rua Amazonas,2012,,Centro,Manaus,AM,86127-155,Brasil,Apartamento,2024-09-26,App Android,,,Família,59.9,Mensal,Inadimplente,2026-04-14,Boleto,,,,,17,19,1121.85,1,5,Console PS5,"Console Xbox, Notebook",Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-11 00:00,195.167.214.251,,2
CLI-1190,Bruno Rodrigues Carvalho,117.982.141-72,03/01/1988,38,Feminino,Divorciado(a),Enfermeiro,R$7k a R$10k,bruno.rodrigues.carvalho63@gmail.com,bruno53@outlook.com,(91) 93983-8456,,Rua Belo Horizonte,2497,,Centro,Belém,PA,79277-506,Brasil,Apartamento,2022-11-20,App Android,,,Padrão,34.9,Mensal,Inativo,2026-02-17,PayPal,,,,,0,41,525.5,3,2,iPhone,"iPhone, Chromecast, Celular Android",Português,Português,Não,Sim,Não,Não,Não,2026-03-01 00:00,152.205.68.207,Preço alto,4
CLI-1191,Camila Oliveira Costa,693.311.585-20,23/10/1963,62,Feminino,Solteiro(a),Autônomo,R$4k a R$7k,camila.oliveira.costa8@hotmail.com,camila68@outlook.com,(61) 97147-5016,,Travessa do Sol,1031,,Alvorada,Brasília,DF,54572-571,Brasil,Casa,2024-03-17,App iOS,,,Família,59.9,Mensal,Ativo,2026-04-05,Boleto,,,,,0,25,1311.47,3,5,Tablet,"Console PS5, Notebook, Smart TV, Celular Android",Português,Português,Sim,Sim,Sim,Não,Sim,2026-04-29 23:00,170.14.129.205,,5
CLI-1192,Rafael Lima Lima,576.668.227-36,06/07/2002,23,Não-binário,Solteiro(a),Autônomo,Até R$2k,rafael.lima.lima59@gmail.com,,(85) 93806-7326,,Rua Amazonas,225,Casa,Ponta Negra,Fortaleza,CE,62577-306,Brasil,Apartamento,2023-04-21,Site,,,Padrão,34.9,Mensal,Ativo,2026-04-21,Cartão de Crédito,Visa,8681,12/31,,0,36,1123.52,1,2,Console PS5,"Notebook, Tablet, Console Xbox",Português,Português,Sim,Sim,Sim,Não,Sim,2026-04-27 09:00,183.142.186.144,,5
CLI-1193,Bruno Rodrigues Soares,598.267.995-87,01/08/1985,40,Feminino,Divorciado(a),Professor,R$7k a R$10k,bruno.rodrigues.soares28@hotmail.com,,(51) 93017-4122,,Av. Getúlio Vargas,992,,Savassi,Porto Alegre,RS,32946-731,Brasil,Casa,2024-05-31,App Android,,AMIGO15,Família,59.9,Mensal,Inativo,2026-02-26,Cartão de Crédito,Mastercard,4074,03/29,,0,23,1190.42,3,5,Celular Android,"Chromecast, Console PS5, Celular Android, iPhone",Inglês,Inglês,Sim,Sim,Sim,Não,Não,2026-03-09 00:00,118.17.30.173,Problemas financeiros,4
CLI-1194,Simone Cunha Almeida,805.851.903-10,23/03/1961,64,Feminino,União Estável,Aposentado,Até R$2k,simone.cunha.almeida9@hotmail.com,,(91) 96538-7097,(91) 4545-4215,Alameda das Palmeiras,45,Bloco B,Cidade Nova,Belém,PA,61097-858,Brasil,Casa,2024-08-30,App Android,,,Premium,49.9,Anual,Ativo,2026-04-15,Cartão de Crédito,Elo,8555,02/27,,0,20,861.44,4,4,Console PS5,"iPhone, Tablet",Espanhol,Português,Não,Sim,Sim,Sim,Sim,2026-04-27 06:00,193.141.181.150,,2
CLI-1195,Marcelo Soares Dias,855.681.863-46,19/10/1976,49,Feminino,União Estável,Autônomo,Até R$2k,marcelo.soares.dias10@gmail.com,,(27) 96192-4608,,Travessa do Sol,1983,Apto 101,Compensa,Vitória,ES,13346-476,Brasil,Apartamento,2022-09-07,App Android,,,Premium,49.9,Mensal,Ativo,2026-05-01,Cartão de Crédito,American Express,8047,04/26,,0,44,2176.68,3,4,Console PS5,"Tablet, Smart TV",Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-27 12:00,152.130.155.186,,4
CLI-1196,Rafael Costa Silva,543.921.470-22,11/05/1961,64,Masculino,União Estável,Empresário,R$2k a R$4k,rafael.costa.silva17@hotmail.com,,(48) 95673-9151,,Av. Djalma Batista,145,Fundos,Jardins,Florianópolis,SC,31157-553,Brasil,Apartamento,2024-03-29,Indicação de amigo,,BLACK50,Padrão,34.9,Mensal,Inadimplente,2026-01-02,PayPal,,,,,119,25,801.94,4,2,Console Xbox,"Fire Stick, Notebook",Português,Português,Não,Sim,Sim,Não,Sim,2026-04-11 00:00,112.103.237.157,,5
CLI-1197,Thiago Martins Nascimento,303.657.713-73,16/04/1959,66,Feminino,Viúvo(a),Estudante,R$2k a R$4k,thiago.martins.nascimento10@gmail.com,,(92) 92002-3745,,Rua Amazonas,29,,Boa Viagem,Manaus,AM,93999-310,Brasil,Apartamento,2025-04-13,Smart TV,,AMIGO15,Básico,19.9,Mensal,Inativo,2026-03-17,Boleto,,,,,0,12,155.27,5,1,Smart TV,"Console Xbox, iPhone",Português,Desativada,Não,Sim,Sim,Não,Não,2026-03-20 00:00,116.94.89.60,Problemas técnicos,1
CLI-1198,Marcelo Souza Mendes,800.980.763-71,10/11/2006,19,Feminino,Viúvo(a),Aposentado,Acima de R$10k,marcelo.souza.mendes98@gmail.com,,(11) 98918-5010,,Rua 10 de Julho,2144,,Moema,São Paulo,SP,50495-130,Brasil,Casa,2022-07-04,Site,IND5203,,Básico,19.9,Mensal,Inativo,2026-03-26,Cartão de Crédito,Mastercard,7759,04/27,,0,46,85.04,1,1,Console Xbox,"Chromecast, Tablet",Português,Inglês,Sim,Sim,Sim,Sim,Sim,2026-03-26 00:00,179.188.186.96,Migrou para concorrente,4
CLI-1199,Flávia Cavalcanti Oliveira,301.130.947-76,18/04/1956,69,Masculino,Casado(a),CLT,R$4k a R$7k,flávia.cavalcanti.oliveira38@gmail.com,,(11) 94731-6193,,Travessa do Sol,1769,Fundos,Flores,São Paulo,SP,65985-911,Brasil,Apartamento,2022-10-18,Site,IND5482,,Básico,19.9,Mensal,Ativo,2026-04-03,PayPal,,,,,0,43,825.19,2,1,Smart TV,"Tablet, iPhone, Chromecast, Smart TV",Português,Desativada,Não,Sim,Sim,Não,Sim,2026-04-28 08:00,121.52.242.125,,2
CLI-1200,Lucas Costa Santos,713.677.591-55,16/03/1990,35,Masculino,Casado(a),Vendedor,Até R$2k,lucas.costa.santos42@gmail.com,lucas24@outlook.com,(11) 97737-3970,,Av. Getúlio Vargas,1847,,Copacabana,São Paulo,SP,26787-373,Brasil,Casa,2023-04-16,App Android,IND5979,,Padrão,34.9,Mensal,Inadimplente,2026-02-02,PIX,,,,CPF,88,37,1197.93,4,2,Fire Stick,"Console PS5, Fire Stick, Console Xbox, Smart TV",Português,Desativada,Sim,Sim,Não,Sim,Sim,2026-04-28 00:00,173.34.108.92,,3
